rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
371,PCR,NH,4.2151953588309,0.249450732680864,1.35891790721441,0.02,61,55,15.25,5.38325,3.294,158,153,726,0,393,,15,378,6
372,PCR,NH,4.25501697137399,0.247365985917268,1.34073535407418,0.02,23,22,5.75,2.02975,1.242,33,32,675,0,388,,3,385,1
373,PCR,NH,4.20574837146087,0.25145648827891,1.35267698812312,0.02,43,38,10.75,3.79475,2.322,142,132,689,0,375,,13,362,5
374,PCR,NH,4.33256265191168,0.244224359136622,1.35199435268031,0.02,21,16,5.25,1.85325,1.134,85,78,643,0,343,,7,336,5
375,PCR,NH,4.22345645871143,0.249870137858806,1.3529718769977,0.02,38,32,9.5,3.3535,2.052,118,108,671,0,378,,11,367,6
376,PCR,NH,4.21674319742672,0.251153730580306,1.35081154925398,0.02,54,53,13.5,4.7655,2.916,132,130,668,0,361,,12,349,1
377,PCR,NH,4.26934879295122,0.247362171315602,1.34734541248682,0.02,62,57,15.5,5.4715,3.348,116,105,715,0,354,,11,343,5
378,PCR,NH,4.3139654671907,0.244962987244507,1.35572739049313,0.02,26,22,6.5,2.2945,1.404,98,90,754,0,401,,9,392,4
379,PCR,NH,4.32085074848993,0.245819840881699,1.32809085837233,0.02,24,21,6,2.118,1.296,60,53,788,0,379,,6,373,3
380,PCR,NH,4.36342711945221,0.241648351054227,1.34487310156692,0.02,19,14,4.75,1.67675,1.026,88,77,739,0,372,,7,365,5
